id,beach_id,date,temperature_2m,precipitation_probability,cloud_cover,wind_speed_10m,wind_direction
"10037","1","2025-07-13T04:00:00.000Z","71.35340118408203","1","6","4.202941417694092","115.20108795166016"
"10038","1","2025-07-13T05:00:00.000Z","71.17340087890625","1","28","4.244409084320068","108.43504333496094"
"10039","1","2025-07-13T06:00:00.000Z","71.53340148925781","1","64","4.782159328460693","100.78425598144531"
"10040","1","2025-07-13T07:00:00.000Z","73.15340423583984","1","100","6.583016395568848","99.78234100341797"
"10041","1","2025-07-13T08:00:00.000Z","73.87339782714844","1","100","5.703253269195557","101.30989837646484"
"10042","1","2025-07-13T09:00:00.000Z","74.59339904785156","3","100","5.922770977020264","100.88548278808594"
"10043","1","2025-07-13T10:00:00.000Z","75.49340057373047","3","100","6.770390510559082","97.59455108642578"
"10044","1","2025-07-13T11:00:00.000Z","77.29339599609375","3","100","6.79252815246582","107.2415542602539"
"10045","1","2025-07-13T12:00:00.000Z","79.6333999633789","3","29","7.81350564956665","113.62938690185547"
"10046","1","2025-07-13T13:00:00.000Z","80.53340148925781","3","12","8.704200744628906","115.90645599365234"
"10047","1","2025-07-13T14:00:00.000Z","80.7134017944336","3","6","9.822442054748535","120.06849670410156"
"10048","1","2025-07-13T15:00:00.000Z","80.7134017944336","7","7","9.493423461914062","124.43904876708984"
"10049","1","2025-07-13T16:00:00.000Z","80.53340148925781","7","6","8.880636215209961","130.91429138183594"
"10050","1","2025-07-13T17:00:00.000Z","79.99340057373047","7","5","8.701326370239258","133.95846557617188"
"10051","1","2025-07-13T18:00:00.000Z","78.7333984375","7","11","8.858067512512207","135.00010681152344"
"10052","1","2025-07-13T19:00:00.000Z","77.47340393066406","7","17","8.735764503479004","140.19447326660156"
"10053","1","2025-07-13T20:00:00.000Z","76.2134017944336","7","30","8.191819190979004","145.00790405273438"
"10054","1","2025-07-13T21:00:00.000Z","75.67340087890625","7","45","8.13357925415039","148.49578857421875"
"10055","1","2025-07-13T22:00:00.000Z","74.77339935302734","7","45","8.50354290008545","144.637451171875"
"10056","1","2025-07-13T23:00:00.000Z","74.2333984375","7","5","8.142803192138672","164.05453491210938"
"10057","1","2025-07-14T00:00:00.000Z","74.05340576171875","7","62","7.214107990264893","172.8750762939453"
"10058","1","2025-07-14T01:00:00.000Z","73.87339782714844","7","47","6.142591953277588","169.50857543945312"
"10059","1","2025-07-14T02:00:00.000Z","73.51339721679688","7","30","5.410581111907959","187.1249237060547"
"10060","1","2025-07-14T03:00:00.000Z","73.69339752197266","9","77","4.320364475250244","201.25057983398438"
"10061","1","2025-07-14T04:00:00.000Z","73.15340423583984","9","69","3.7231099605560303","212.73521423339844"
"10062","1","2025-07-14T05:00:00.000Z","72.25340270996094","9","100","3.1793742179870605","230.7106170654297"
"10063","1","2025-07-14T06:00:00.000Z","71.89340209960938","9","100","2.693704843521118","221.63345336914062"
"10064","1","2025-07-14T07:00:00.000Z","73.69339752197266","9","38","3.0012505054473877","206.5649871826172"
"10065","1","2025-07-14T08:00:00.000Z","76.93340301513672","9","23","3.8616607189178467","169.99208068847656"
"10066","1","2025-07-14T09:00:00.000Z","79.81340026855469","19","5","4.966946601867676","172.23492431640625"
"10067","1","2025-07-14T10:00:00.000Z","81.79339599609375","19","20","6.085297584533691","162.89718627929688"
"10068","1","2025-07-14T11:00:00.000Z","83.41339874267578","19","7","8.018950462341309","157.01126098632812"
"10069","1","2025-07-14T12:00:00.000Z","83.95339965820312","19","6","10.10619068145752","152.3006134033203"
"10070","1","2025-07-14T13:00:00.000Z","83.95339965820312","19","12","11.548208236694336","148.4652557373047"
"10071","1","2025-07-14T14:00:00.000Z","83.59339904785156","19","47","12.54516315460205","148.861083984375"
"10072","1","2025-07-14T15:00:00.000Z","84.31340026855469","36","35","12.219836235046387","156.25050354003906"
"10073","1","2025-07-14T16:00:00.000Z","83.77339935302734","36","88","10.312060356140137","167.47120666503906"
"10074","1","2025-07-14T17:00:00.000Z","83.59339904785156","36","100","8.16428279876709","189.46224975585938"
"10075","1","2025-07-14T18:00:00.000Z","82.33340454101562","36","88","6.729615688323975","201.4477996826172"
"10076","1","2025-07-14T19:00:00.000Z","80.53340148925781","36","100","5.236682891845703","199.9832000732422"
"10077","1","2025-07-14T20:00:00.000Z","77.83340454101562","36","100","3.7028939723968506","244.98313903808594"
"10078","1","2025-07-14T21:00:00.000Z","76.39340209960938","22","100","1.432378888130188","321.3401794433594"
"10079","1","2025-07-14T22:00:00.000Z","76.03340148925781","22","91","1.8035269975662231","209.7447967529297"
"10080","1","2025-07-14T23:00:00.000Z","75.49340057373047","22","95","1.5817978382110596","224.99989318847656"
"10081","2","2025-07-11T00:00:00.000Z","71.56489562988281","2","97","2.0256896018981934","353.659912109375"
"10082","2","2025-07-11T01:00:00.000Z","71.65489959716797","1","100","1.000416874885559","26.564985275268555"
"10083","2","2025-07-11T02:00:00.000Z","72.6448974609375","2","74","3.906752824783325","166.7594757080078"
"10084","2","2025-07-11T03:00:00.000Z","71.92489624023438","1","26","4.082141399383545","170.53775024414062"
"10085","2","2025-07-11T04:00:00.000Z","71.02490234375","0","12","2.908100128173828","202.61990356445312"
"10086","2","2025-07-11T05:00:00.000Z","70.1249008178711","0","3","1.6285605430603027","254.05453491210938"
"10087","2","2025-07-11T06:00:00.000Z","69.85489654541016","0","16","2.9423139095306396","351.25390625"
"10088","2","2025-07-11T07:00:00.000Z","72.01490020751953","1","100","3.407296895980835","23.198617935180664"
"10089","2","2025-07-11T08:00:00.000Z","73.45489501953125","1","100","5.52498197555542","58.24057388305664"
"10090","2","2025-07-11T09:00:00.000Z","74.71489715576172","2","100","6.710999965667725","90"
"10091","2","2025-07-11T10:00:00.000Z","75.52490234375","1","100","6.239586353302002","75.46550750732422"
"10092","2","2025-07-11T11:00:00.000Z","75.07489776611328","1","100","7.283144474029541","79.3803939819336"
"10093","2","2025-07-11T12:00:00.000Z","75.43489837646484","2","65","7.002917289733887","63.43501281738281"
"10094","2","2025-07-11T13:00:00.000Z","75.43489837646484","0","73","6.651079177856445","70.34608459472656"
"10095","2","2025-07-11T14:00:00.000Z","75.97489929199219","1","56","7.466353416442871","81.38443756103516"
"10096","2","2025-07-11T15:00:00.000Z","75.97489929199219","1","58","7.765322685241699","78.36639404296875"
"10097","2","2025-07-11T16:00:00.000Z","74.71489715576172","1","63","10.26585578918457","101.30989837646484"
"10098","2","2025-07-11T17:00:00.000Z","75.07489776611328","1","24","8.81275749206543","113.96249389648438"
"10099","2","2025-07-11T18:00:00.000Z","74.44490051269531","1","60","7.259056568145752","123.69009399414062"
"10100","2","2025-07-11T19:00:00.000Z","73.5448989868164","1","100","8.142803192138672","127.1847915649414"
"10101","2","2025-07-11T20:00:00.000Z","72.46489715576172","1","100","5.5385518074035645","136.63653564453125"
"10102","2","2025-07-11T21:00:00.000Z","72.10489654541016","2","100","3.9639739990234375","106.38961791992188"
"10103","2","2025-07-11T22:00:00.000Z","72.3749008178711","2","100","4.611693382263184","129.09385681152344"
"10104","2","2025-07-11T23:00:00.000Z","72.10489654541016","1","100","4.032809257507324","109.44012451171875"
"10105","2","2025-07-12T00:00:00.000Z","71.92489624023438","1","100","4.951810359954834","108.43504333496094"
"10106","2","2025-07-12T01:00:00.000Z","71.92489624023438","1","100","1.2046613693237305","111.80147552490234"
"10107","2","2025-07-12T02:00:00.000Z","71.83489990234375","1","100","2.908100128173828","67.38009643554688"
"10108","2","2025-07-12T03:00:00.000Z","72.46489715576172","1","100","2.847236156463623","44.99989700317383"
"10109","2","2025-07-12T04:00:00.000Z","71.92489624023438","1","61","1.6131236553192139","56.309913635253906"
"10110","2","2025-07-12T05:00:00.000Z","72.01490020751953","2","100","3.042649030685425","53.972537994384766"
"10111","2","2025-07-12T06:00:00.000Z","72.3749008178711","2","100","5.387409687042236","48.366554260253906"
"10112","2","2025-07-12T07:00:00.000Z","73.00489807128906","2","100","4.8393707275390625","56.309898376464844"
"10113","2","2025-07-12T08:00:00.000Z","74.26490020751953","2","60","5.241458415985107","39.80552673339844"
"10114","2","2025-07-12T09:00:00.000Z","73.00489807128906","2","100","6.48729944229126","43.6028938293457"
"10115","2","2025-07-12T10:00:00.000Z","73.36489868164062","2","100","7.074014663696289","55.30478286743164"
"10116","2","2025-07-12T11:00:00.000Z","73.72489929199219","2","100","7.826303482055664","59.036319732666016"
"10117","2","2025-07-12T12:00:00.000Z","74.6249008178711","2","100","6.3311448097229","57.994659423828125"
"10118","2","2025-07-12T13:00:00.000Z","74.71489715576172","2","100","6.299449443817139","73.49556732177734"
"10119","2","2025-07-12T14:00:00.000Z","75.07489776611328","3","100","5.484073162078857","78.23173522949219"
"10120","2","2025-07-12T15:00:00.000Z","75.25489807128906","3","96","6.6095685958862305","66.03751373291016"
"10121","2","2025-07-12T16:00:00.000Z","75.61489868164062","3","100","7.16189432144165","75.52967071533203"
"10122","2","2025-07-12T17:00:00.000Z","74.17489624023438","8","100","7.723321437835693","79.9920883178711"
"10123","2","2025-07-12T18:00:00.000Z","73.81489562988281","8","75","6.456371307373047","75.96372985839844"
"10124","2","2025-07-12T19:00:00.000Z","73.36489868164062","8","45","7.8422722816467285","86.72957611083984"
"10125","2","2025-07-12T20:00:00.000Z","71.56489562988281","8","100","8.081113815307617","94.76355743408203"
"10126","2","2025-07-12T21:00:00.000Z","74.73379516601562","4","12","7.283144474029541","132.51040649414062"
"10127","2","2025-07-12T22:00:00.000Z","74.3738021850586","4","13","6.219503879547119","127.69430541992188"
"10128","2","2025-07-12T23:00:00.000Z","73.83380126953125","4","15","5.645932197570801","123.69010162353516"
"10129","2","2025-07-13T00:00:00.000Z","73.47380065917969","4","14","6.303419589996338","117.47434997558594"
"10130","2","2025-07-13T01:00:00.000Z","73.11380004882812","4","78","6.3311448097229","122.0053482055664"
"10131","2","2025-07-13T02:00:00.000Z","72.57379913330078","4","53","5.405954837799072","114.4439468383789"
"10132","2","2025-07-13T03:00:00.000Z","72.21379852294922","2","39","4.782159328460693","100.78425598144531"
"10133","2","2025-07-13T04:00:00.000Z","71.67379760742188","2","6","4.001667499542236","116.56498718261719"
"10134","2","2025-07-13T05:00:00.000Z","71.31379699707031","2","19","4.179060459136963","105.52417755126953"
"10135","2","2025-07-13T06:00:00.000Z","71.4937973022461","2","47","4.829018592834473","103.39251708984375"
"10136","2","2025-07-13T07:00:00.000Z","73.2938003540039","2","100","6.405793190002441","102.09474182128906"
"10137","2","2025-07-13T08:00:00.000Z","73.83380126953125","2","100","5.534032344818115","104.03627014160156"
"10138","2","2025-07-13T09:00:00.000Z","74.55379486083984","4","100","5.96906042098999","102.99462127685547"
"10139","2","2025-07-13T10:00:00.000Z","75.81379699707031","4","100","6.673612594604492","103.5704574584961"
"10140","2","2025-07-13T11:00:00.000Z","77.97380065917969","4","93","7.074015140533447","108.43504333496094"
"10141","2","2025-07-13T12:00:00.000Z","80.13379669189453","4","11","8.018950462341309","112.9887466430664"
"10142","2","2025-07-13T13:00:00.000Z","80.85379791259766","4","17","9.223386764526367","112.83369445800781"
"10143","2","2025-07-13T14:00:00.000Z","81.03379821777344","4","20","10.408662796020508","118.21726989746094"
"10144","2","2025-07-13T15:00:00.000Z","81.21379852294922","8","7","9.865652084350586","122.96940612792969"
"10145","2","2025-07-13T16:00:00.000Z","81.21379852294922","8","6","9.574777603149414","127.40543365478516"
"10146","2","2025-07-13T17:00:00.000Z","80.4937973022461","8","5","9.196219444274902","131.05471801757812"
"10147","2","2025-07-13T18:00:00.000Z","79.23379516601562","8","11","9.344663619995117","132.08909606933594"
"10148","2","2025-07-13T19:00:00.000Z","77.7938003540039","8","6","8.863716125488281","137.04541015625"
"10149","2","2025-07-13T20:00:00.000Z","76.53379821777344","8","17","8.142803192138672","142.81521606445312"
"10150","2","2025-07-13T21:00:00.000Z","75.63379669189453","8","37","7.9437127113342285","147.652587890625"
"10151","2","2025-07-13T22:00:00.000Z","75.09379577636719","8","12","8.376063346862793","145.88548278808594"
"10152","2","2025-07-13T23:00:00.000Z","74.19380187988281","8","18","7.993950366973877","162.07199096679688"
"10153","2","2025-07-14T00:00:00.000Z","73.83380126953125","8","50","6.521920204162598","174.0939483642578"
"10154","2","2025-07-14T01:00:00.000Z","73.65379333496094","8","42","5.265272617340088","167.73524475097656"
"10155","2","2025-07-14T02:00:00.000Z","73.11380004882812","8","65","4.7453932762146","188.13002014160156"
"10156","2","2025-07-14T03:00:00.000Z","72.75379943847656","9","96","3.7231099605560303","212.73521423339844"
"10157","2","2025-07-14T04:00:00.000Z","72.393798828125","9","27","3.3255395889282227","227.72637939453125"
"10158","2","2025-07-14T05:00:00.000Z","71.85379791259766","9","100","3.2028963565826416","245.22488403320312"
"10159","2","2025-07-14T06:00:00.000Z","71.4937973022461","9","100","2.847236156463623","224.99989318847656"
"10160","2","2025-07-14T07:00:00.000Z","73.47380065917969","9","38","3.5370073318481445","214.69522094726562"
"10161","2","2025-07-14T08:00:00.000Z","76.71379852294922","9","18","3.579200029373169","180"
"10162","2","2025-07-14T09:00:00.000Z","79.59379577636719","20","17","4.718955993652344","174.55975341796875"
"10163","2","2025-07-14T10:00:00.000Z","82.2938003540039","20","19","5.733880996704102","159.44387817382812"
"10164","2","2025-07-14T11:00:00.000Z","84.09379577636719","20","5","7.409165859222412","151.11351013183594"
"10165","2","2025-07-14T12:00:00.000Z","85.35379791259766","20","3","9.017635345458984","150.2552032470703"
"10166","2","2025-07-14T13:00:00.000Z","86.25379943847656","20","14","10.362889289855957","147.33909606933594"
"10167","2","2025-07-14T14:00:00.000Z","85.71379852294922","20","52","11.666765213012695","147.52882385253906"
"10168","2","2025-07-14T15:00:00.000Z","84.2738037109375","37","97","10.551907539367676","158.87521362304688"
"10169","2","2025-07-14T16:00:00.000Z","83.91380310058594","37","96","9.006529808044434","165.6185760498047"
"10170","2","2025-07-14T17:00:00.000Z","83.01380157470703","37","100","8.081113815307617","175.2364501953125"
"10171","2","2025-07-14T18:00:00.000Z","83.19380187988281","37","94","5.502292633056641","206.5649871826172"
"10172","2","2025-07-14T19:00:00.000Z","81.03379821777344","37","100","4.589940071105957","226.9749298095703"
"10173","2","2025-07-14T20:00:00.000Z","76.893798828125","37","100","3.829127311706543","276.7097473144531"
"10174","2","2025-07-14T21:00:00.000Z","75.09379577636719","22","100","2.7670161724090576","345.9637145996094"
"10175","2","2025-07-14T22:00:00.000Z","75.2738037109375","22","100","0.8065618276596069","236.30990600585938"
"10176","2","2025-07-14T23:00:00.000Z","75.2738037109375","22","98","1.1406506299972534","191.3098907470703"
"10177","3","2025-07-11T00:00:00.000Z","72.33169555664062","1","5","6.818264007568359","138.9910125732422"
"10178","3","2025-07-11T01:00:00.000Z","71.43170166015625","1","98","2.550572395324707","142.1249542236328"
"10179","3","2025-07-11T02:00:00.000Z","71.25170135498047","1","100","4.782159328460693","100.78425598144531"
"10180","3","2025-07-11T03:00:00.000Z","71.25170135498047","2","100","3.579200029373169","90"
"10181","3","2025-07-11T04:00:00.000Z","72.33169555664062","3","100","4.941694259643555","95.19434356689453"
"10182","3","2025-07-11T05:00:00.000Z","72.78170013427734","2","100","3.163595676422119","98.13002014160156"
"10183","3","2025-07-11T06:00:00.000Z","72.69170379638672","1","100","4.611693382263184","75.96372985839844"
"10184","3","2025-07-11T07:00:00.000Z","74.04170227050781","1","83","3.8616607189178467","100.00791931152344"
"10185","3","2025-07-11T08:00:00.000Z","74.31169891357422","3","100","2.864757776260376","51.340171813964844"
"10186","3","2025-07-11T09:00:00.000Z","75.57170104980469","2","100","3.8029000759124756","61.92761993408203"
"10187","3","2025-07-11T10:00:00.000Z","76.92169952392578","1","100","4.606264591217041","60.945491790771484"
"10188","3","2025-07-11T11:00:00.000Z","77.10169982910156","1","100","6.362682819366455","79.8753890991211"
"10189","3","2025-07-11T12:00:00.000Z","77.10169982910156","1","100","6.945516109466553","75.06853485107422"
"10190","3","2025-07-11T13:00:00.000Z","77.73169708251953","2","100","7.3037285804748535","62.650211334228516"
"10191","3","2025-07-11T14:00:00.000Z","78.63169860839844","3","100","8.488818168640137","71.5649642944336"
"10192","3","2025-07-11T15:00:00.000Z","79.08169555664062","3","100","8.207077026367188","72.55272674560547"
"10193","3","2025-07-11T16:00:00.000Z","78.63169860839844","2","82","9.493423461914062","55.56095504760742"
"10194","3","2025-07-11T17:00:00.000Z","78.18170166015625","1","50","6.81459379196167","66.80138397216797"
"10195","3","2025-07-11T18:00:00.000Z","77.19170379638672","1","81","7.313997745513916","66.57129669189453"
"10196","3","2025-07-11T19:00:00.000Z","75.75170135498047","1","43","6.514242172241211","74.05453491210938"
"10197","3","2025-07-11T20:00:00.000Z","74.13169860839844","1","48","5.534032344818115","75.96372985839844"
"10198","3","2025-07-11T21:00:00.000Z","73.1417007446289","1","100","3.809473752975464","93.36639404296875"
"10199","3","2025-07-11T22:00:00.000Z","73.05169677734375","1","100","3.5370075702667236","108.43504333496094"
"10200","3","2025-07-11T23:00:00.000Z","72.96170043945312","1","100","1.2046613693237305","21.801475524902344"
"10201","3","2025-07-12T00:00:00.000Z","73.05169677734375","1","100","1.911293625831604","69.4438705444336"
"10202","3","2025-07-12T01:00:00.000Z","72.60169982910156","0","100","2.501042127609253","79.6952133178711"
"10203","3","2025-07-12T02:00:00.000Z","72.42169952392578","1","100","1.000416874885559","26.564985275268555"
"10204","3","2025-07-12T03:00:00.000Z","72.33169555664062","1","100","1.3043839931488037","30.963695526123047"
"10205","3","2025-07-12T04:00:00.000Z","72.42169952392578","1","100","3.2262473106384277","56.309913635253906"
"10206","3","2025-07-12T05:00:00.000Z","73.05169677734375","1","93","4.755927562713623","48.81417465209961"
"10207","3","2025-07-12T06:00:00.000Z","72.33169555664062","1","59","2.702977418899536","24.443952560424805"
"10208","3","2025-07-12T07:00:00.000Z","73.68170166015625","1","100","3.7498955726623535","342.6458740234375"
"10209","3","2025-07-12T08:00:00.000Z","74.04170227050781","1","100","4.032809257507324","356.8202209472656"
"10210","3","2025-07-12T09:00:00.000Z","75.03170013427734","1","83","7.024322032928467","37.23491668701172"
"10211","3","2025-07-12T10:00:00.000Z","75.66169738769531","1","80","7.829499244689941","36.869991302490234"
"10212","3","2025-07-12T11:00:00.000Z","76.92169952392578","2","100","8.863716125488281","42.95459747314453"
"10213","3","2025-07-12T12:00:00.000Z","77.3717041015625","1","100","9.050869941711426","50.01317596435547"
"10214","3","2025-07-12T13:00:00.000Z","76.02169799804688","1","100","6.80357027053833","43.6678466796875"
"10215","3","2025-07-12T14:00:00.000Z","78.00170135498047","2","42","7.449579238891602","41.347686767578125"
"10216","3","2025-07-12T15:00:00.000Z","79.53170013427734","2","57","8.701326370239258","43.958473205566406"
"10217","3","2025-07-12T16:00:00.000Z","76.83169555664062","2","100","8.068719863891602","43.87679672241211"
"10218","3","2025-07-12T17:00:00.000Z","76.74169921875","3","61","9.4907865524292","44.99989700317383"
"10219","3","2025-07-12T18:00:00.000Z","76.4717025756836","3","46","9.812248229980469","46.847599029541016"
"10220","3","2025-07-12T19:00:00.000Z","74.85169982910156","3","98","11.285216331481934","50.630706787109375"
"10221","3","2025-07-12T20:00:00.000Z","73.32170104980469","3","100","9.933892250061035","54.162269592285156"
"10222","3","2025-07-12T21:00:00.000Z","72.78170013427734","1","5","5.733880996704102","110.55612182617188"
"10223","3","2025-07-12T22:00:00.000Z","72.60169982910156","1","5","5.502292633056641","116.56498718261719"
"10224","3","2025-07-12T23:00:00.000Z","72.42169952392578","1","6","5.733880996704102","110.55612182617188"
"10225","3","2025-07-13T00:00:00.000Z","72.06169891357422","1","6","6.366613864898682","108.43504333496094"
"10226","3","2025-07-13T01:00:00.000Z","71.88169860839844","1","6","6.085297584533691","107.10281372070312"
"10227","3","2025-07-13T02:00:00.000Z","71.70169830322266","1","5","5.484073162078857","101.76826477050781"
"10228","3","2025-07-13T03:00:00.000Z","71.34170532226562","1","5","3.9639739990234375","106.38961791992188"
"10229","3","2025-07-13T04:00:00.000Z","70.98169708251953","1","0","3.3554999828338623","90"
"10230","3","2025-07-13T05:00:00.000Z","71.16169738769531","1","0","5.222329139709473","80.13426208496094"
"10231","3","2025-07-13T06:00:00.000Z","71.16169738769531","1","2","6.279558181762695","85.91446685791016"
"10232","3","2025-07-13T07:00:00.000Z","72.06169891357422","1","25","6.714727401733398","88.09088897705078"
"10233","3","2025-07-13T08:00:00.000Z","73.1417007446289","1","96","6.967096328735352","84.4725570678711"
"10234","3","2025-07-13T09:00:00.000Z","73.86170196533203","2","100","7.436132431030273","83.0888671875"
"10235","3","2025-07-13T10:00:00.000Z","75.1217041015625","2","96","6.714727401733398","88.09088897705078"
"10236","3","2025-07-13T11:00:00.000Z","76.38169860839844","2","52","7.412541389465332","95.19434356689453"
"10237","3","2025-07-13T12:00:00.000Z","77.10169982910156","2","8","7.412541389465332","95.19434356689453"
"10238","3","2025-07-13T13:00:00.000Z","77.6417007446289","2","5","7.214107990264893","97.12492370605469"
"10239","3","2025-07-13T14:00:00.000Z","77.6417007446289","2","5","8.605910301208496","98.97254943847656"
"10240","3","2025-07-13T15:00:00.000Z","78.18170166015625","2","6","8.031421661376953","102.87500762939453"
"10241","3","2025-07-13T16:00:00.000Z","78.18170166015625","2","6","7.436132907867432","105.70870208740234"
"10242","3","2025-07-13T17:00:00.000Z","77.82170104980469","2","5","7.855024337768555","109.98319244384766"
"10243","3","2025-07-13T18:00:00.000Z","76.74169921875","2","0","8.81275749206543","113.96249389648438"
"10244","3","2025-07-13T19:00:00.000Z","75.66169738769531","2","6","8.213172912597656","119.357666015625"
"10245","3","2025-07-13T20:00:00.000Z","74.2217025756836","2","14","6.335095405578613","132.1375274658203"
"10246","3","2025-07-13T21:00:00.000Z","73.1417007446289","4","0","7.203695297241211","126.15827941894531"
"10247","3","2025-07-13T22:00:00.000Z","73.32170104980469","4","9","8.42075252532959","129.61065673828125"
"10248","3","2025-07-13T23:00:00.000Z","72.96170043945312","4","12","6.405792713165283","155.22488403320312"
"10249","3","2025-07-14T00:00:00.000Z","72.96170043945312","4","39","6.219503879547119","142.30569458007812"
"10250","3","2025-07-14T01:00:00.000Z","72.96170043945312","4","27","5.871858596801758","162.25523376464844"
"10251","3","2025-07-14T02:00:00.000Z","72.78170013427734","4","100","5.373458385467529","177.61410522460938"
